user_name	tweet	date
_camilapinter	almoço de hoje! 😋 só que nããão 😩 #pizzahut #nomeusonho #almoceisomato #tristerealidade http://t.co/4iQ8n9h8UR	2014-08-12 16:06:38+00:00
Thamiresviana10	Matando meu desejo de comer no Pizza Hut !! 😋🍕	2014-08-07 01:30:16+00:00
giovannavp	Pizza Hut em Ponta 😋 http://t.co/qype4EdOBa	2014-08-07 00:35:41+00:00
icarlenss	Matei o desejo que eu tava de pizza hut 😍😋	2014-08-05 23:04:43+00:00
Jnicolee04_	Para pizza hut.😋🍕	2014-08-02 23:56:18+00:00
luizfelipe4	Hj descobri q domino's eh bem melhor q pizza hut.. E mais barato 😋	2014-08-01 23:15:20+00:00
JohannaC_93	Vano a eto' 😋🍴🍕 @ranciersoto @ Pizza Hut http://t.co/uhvPwJEVI1	2014-08-01 20:11:24+00:00
Tiago_Avelar	Chegueii fui no medico e depois passei na pizza hut 😋😋😋	2014-07-29 23:54:33+00:00
elenc_b	Aí que vontade de comer um pizza hut 🍕😋	2014-07-27 21:49:12+00:00
jucrivelini	vou comer pizza hut com o thomas hojeee 😍😋👍🍕	2014-07-26 21:08:16+00:00
RTB_DATDUDE	@RTB_DATDUDE: S/O to @pizzahut 😋🍕🍪 http://t.co/RG6VWSmc0U	2014-07-25 23:56:01+00:00
arrmand0rafael	fuimos a Pizza Hut.🍕😋	2014-07-20 18:05:42+00:00
cahfigueiro	"Vamos de Pizza Hut?! 😋 🙌 🍕 🍹 
#gordice #pizza #CarolFeliz @ Pizza Hut http://t.co/gK6ZgJxSTI"	2014-07-19 16:41:40+00:00
YannaValeria	"Meu cérebro diz: felicidade instantânea. Haha
Uma das melhores sobremesas da vida!! 😍😋 @ Pizza Hut… http://t.co/4c3gxLeYiI"	2014-07-16 22:21:13+00:00
brubrupires_	Pizza Hut é mt bom 😍😋	2014-07-15 22:58:41+00:00
_olalalis	vou dar banho no meu cachorro, arrumar minhas coisas e dps vou pro Pizza Hut 😋 hahaha	2014-07-14 17:15:22+00:00
milamesquita94	Saudade do meu namo 😡 amanhã chego em recife e vou levar de brinde pizza hut pra ele 😋💛	2014-07-14 02:39:20+00:00
__neyl	@Yagnelly_ Sabado cine o pizza hut? Dime tu😋	2014-07-13 05:51:50+00:00
edgleylemos	"@nanalinds_ vontade de pizza de peperoni com borda recheada da pizza hut e da pizza ""paraibana"" da capitão farinha 😋 ja deu até fome"	2014-07-10 17:26:19+00:00
_becafernandes_	@GiuliaPFerreira  AMO PIZZA HUT 😍😋🍕	2014-07-10 02:44:41+00:00
14_mariejoyce	Caminando para Pizza Hut 😋	2014-07-07 22:18:34+00:00
jucrivelini	pizza hut lá vou euuuu 😛😋😍	2014-07-06 16:03:23+00:00
PamelaDomingues	Essa era pra ser uma semana saudável, mas não deu! 😋#gordinha @ Pizza Hut - Pinheiros http://t.co/uNXPothPuq	2014-07-02 00:20:42+00:00
Turoo_m	Bomb! #pizzahut 😋 http://t.co/9R0VvoU0as	2014-06-30 20:52:20+00:00
manda_fernandez	Indo jantar na pizza hut 😋😋🐳	2014-06-25 22:39:07+00:00
cahmilinda	Realizando o desejo do meu amor andrepscv Pizza Hut 😋 #jacandopravarea! http://t.co/4H5rrFptOg	2014-06-25 00:17:51+00:00
gmarretti	Preciso muito comer no pizza hut 😋	2014-06-24 19:17:10+00:00
anindaarsita	Hihihi 😋🍕 #PizzaHut #semarang http://t.co/ZSvppPJz4d	2014-06-23 11:45:54+00:00
RenataArcanjo2	Descanso ?? Que es eso !!??  😳😐😕😏 Domingo❤Work De camino al trabajo 😁😋 Gira Mundial Pizza Hut  😋 FELIZ DOMIMGO💙 http://t.co/PiwXHQVH5c	2014-06-22 21:25:40+00:00
anacgim	Fui na paulista com o meu paii, agr vamo jantar na pizza hut 🍕😋	2014-06-21 23:09:55+00:00
ccarolmatias	So queria comer uma pizza hut de quatro queijos 😋😋	2014-06-14 00:22:53+00:00
Gustavoabboud	Fui na pizza HUT  agora pouco, tava mil de bom 😋😋	2014-06-11 02:49:34+00:00
_eustelaa	Jantando no #PizzaHut com a Feh 😋	2014-06-11 00:22:43+00:00
suyannequevedo	Hj o escritório foi aqui!!! #pizzahut #equipenota1000 #esporteRBS 😋😋😋 @ Pizza Hut http://t.co/NDMQACLP8j	2014-06-06 16:40:11+00:00
dehmacielba	vem saudável meu dia hj: Mc e agora pizza hut 😋	2014-06-04 22:51:50+00:00
vazanapaula	To aqui na pizza hut😋😋	2014-05-31 23:40:57+00:00
raqueltclima	Cabô São Paulo. 😢 Pizza Hut de despedida.😍😋 #pizzahut #pizza #sãopaulo @ Aeroporto Internacional de… http://t.co/WAgcnYnawL	2014-05-26 16:23:59+00:00
paolamarie_8	Papi compró pizza de pizza hut💞😋	2014-05-24 01:43:01+00:00
danircard	Matando o que me matava 😋 (@ Pizza Hut) http://t.co/CIVwGeHsGR	2014-05-23 15:20:02+00:00
edigleid	"""@MaatheusCosta: Pré com a mamãe 😜😋 @ Pizza Hut http://t.co/q7upWiZmx5""muito legal mãe e tudo em nossa vidas"	2014-05-11 02:13:29+00:00
MaatheusCosta	Pré com a mamãe 😜😋 @ Pizza Hut http://t.co/0uEqOvC9zS	2014-05-10 23:08:48+00:00
prismotta	Iniciando as comemorações do dia das mães! ❤️🍕😋 (@ Pizza Hut) http://t.co/UnuidioFlF	2014-05-10 22:50:20+00:00
melanie_ocasio	@MigyaRadio como pizza hut ninguna 😋	2014-05-09 03:15:36+00:00
suckmelucasl	meu pai pediu pizza hut 😋😍	2014-05-04 05:07:24+00:00
Oi_beaatriz	Quero pizza hut 😋😋😋	2014-05-02 21:00:39+00:00
jannacouto	Bateu uma fome de pizza hut agora 😋	2014-05-01 02:10:27+00:00
Ferreira_Fa	"Iniciando o feriado!!  
Pizza hut!! 🍕😋 @ Pizza Hut (pier 21) http://t.co/6noQOs8Vkv"	2014-05-01 01:40:40+00:00
DaQueenFlorii	Titi va a comprar Pizza Hut 😋😋😋✨	2014-04-26 16:59:08+00:00
aalexolsson	Pizzafestival😋🍕🍕 #pizzahut	2014-04-26 16:27:33+00:00
mariliacord_	comi azilados e pizza hut 😋 não da cm a carol gnttt	2014-04-26 03:38:51+00:00
igortakao	almoço 😋😋 (@ Pizza Hut) http://t.co/OFU2hFZPKi	2014-04-22 16:17:12+00:00
denise_stephany	Almoçando! 😋😍 (@ Pizza Hut) http://t.co/BZAAmNoeAQ	2014-04-21 15:43:28+00:00
Maduozorio_	Pizza hut p terminar o dia bem😋	2014-04-21 01:23:50+00:00
AnaClara_CR	Essa propaganda da Pizza Hut me deixou com agua na boca 😍😍😍😍😋😋	2014-04-20 00:40:34+00:00
n_bjunior	Hmm fominha 😋 (@ Pizza Hut) http://t.co/eOKrFmTKZn	2014-04-16 22:23:05+00:00
sofia3449154	Eu fui comer no Pizza Hut...😋❤️	2014-04-16 21:06:53+00:00
Chris_Breezy88	Bouta go innn #BeenStarved #PizzaHut.🍕🍗😋 http://t.co/d5Uf4XMIPh	2014-04-15 22:46:07+00:00
kevsmartinez	Asi, o mas chatarra? 😋 #JunkFood 😏 #PizzaHut :3 http://t.co/YS7ogoqxwx	2014-04-06 05:00:45+00:00
MatheusMotta125	Que vontade de comer pizza hut.. Meu deusssss 😋	2014-04-05 17:10:01+00:00
bnnvlry	Papi va a comprar pasta de Pizza Hut 🍝😋	2014-04-03 22:26:53+00:00
Ahkie301	“@ShawdyyyyKenn: Dominos or Pizza Hut ?” Dominos 😋	2014-04-03 19:42:40+00:00
DjPauloPringles	Parabéééns ZAMBIANCOOO! Ainda da pra enganar q fez 23a!😋👏🎂🎁🎊🎉 @ Pizza Hut - Bandeirantes http://t.co/f6Qz6cZ1Jv	2014-03-28 03:11:25+00:00
laaismoreno	@willianras também tem essa ! Nos EUA  eu só comia pizza hut no hotel 😋😋	2014-03-28 01:43:09+00:00
_andynoriega	A cenar 😋🍕 (at @PizzaHut_mexico) http://t.co/6a6H0BxoGu http://t.co/tpAEaBImz9	2014-03-22 02:17:57+00:00
marciafontesp	Finalmente matando a vontade do dia 😋🍕😋 (@ Pizza Hut w/ @andre_alcas_) http://t.co/gyltWyJXvF	2014-03-12 23:57:15+00:00
vicllb	Ai caralho, uma pizza Hut cairia MUITO bem agora 😩😭😋🐳	2014-03-10 22:40:03+00:00
manoelacampos	Fico indignada com o fato de que aqui em João Pessoa tem Pizza Hut e em Recife não tem!!! Af, amanhã vou matar a saudade dessa pizza 😋🍕	2014-03-08 00:39:29+00:00
GiustiAriany	É a melhor pizza que ja comi! 😋🔝 (@ Pizza Hut Beira Mar) http://t.co/Q9J25008h6	2014-03-02 02:11:42+00:00
AndreNeles	Hora de matar a fome. #Jantarzinho #Pizza #Massa #Adoro #Dilicia 😍🍕😁🍝😋❤️ @ Pizza Hut http://t.co/EaRrrLMiZ4	2014-02-22 02:06:16+00:00
ClosetDeAmigas	breadsticks pepperoni com meu amor 😋😋 #yummy #dinner #night #saturday caio_ferian @ Pizza Hut http://t.co/aWhs0M90Gv	2014-02-16 01:33:56+00:00
fqm30	Que rico pizza, pero de pizza Hut 😋	2014-02-15 01:48:33+00:00
milla_viana	almoçar pizza com o gatão haha 😋 (@ Pizza Hut) http://t.co/L5DFTWggt3	2014-02-09 18:26:30+00:00
brunadimarzio	Pizza Hut: faz sexta-feira à noite ficar muito melhor e muito mais gostosa 🍕🍕🍕😘😋💘	2014-02-08 00:29:04+00:00
jessicaseco	"Projeto ""Enfiando o Pé na Jaca""! 😋🍨 #gordinha #projetopénajaca #sóessasemana @ Pizza Hut http://t.co/S5gn0h6uBe"	2014-02-06 17:20:44+00:00
_nashalee6	Para Pizza Hut. 😋	2014-02-06 17:04:05+00:00
SarahGadelha_	Amo em todo lugar do planeta! Kkk 😋😋😋 (@ Pizza Hut) http://t.co/xXOXYJq0p1	2014-01-23 01:47:49+00:00
biillnii	“@iiSTATiiC: Dominos Papa Johns Pizza Hut or Digorno ?” Pizza Hut 😋	2014-01-19 04:54:39+00:00
caraburkitt	@TheVampsband Nandos or Pizza Hut?😋 #thevampsatmidnight	2014-01-18 20:33:42+00:00
annasalesss	Jaqueiiiiii bonito hoje!! Pizza hut sempre me surpreendendo 😋🍕🍩	2014-01-18 04:49:49+00:00
jananegaa	agora vou limpar a casa, pra depois tomar banho me arrumar , e ir comer pizza hut com a @Taiissoouza 😋	2014-01-17 19:33:47+00:00
leherrmann	Pizza hut td de bom! 😋	2014-01-17 01:57:46+00:00
yuliandersen	pgend pizza 😋🍕🍴 @Pizza_Hut	2014-01-16 12:54:16+00:00
mile_cxas	Eh o que temos pra hoje..😊😋🍺 (@ Pizza Hut) [pic]: http://t.co/EXyAcRdT2w	2014-01-13 21:29:12+00:00
vitoriamoliv	Férias...🍕😋💑 @ Pizza Hut http://t.co/CkrmOs2nDU	2014-01-11 01:39:13+00:00
herebia_l262	Traigo ganas de pizza hut o cici's 😋	2014-01-11 00:17:59+00:00
bellchir	Acabei de jantar pizza hut: frango com cream cheese e suprema 😋	2014-01-10 22:29:10+00:00
_carollsa	Dps do trab da minha mae pizza hut 😋	2013-12-30 21:58:41+00:00
Thais_Justen	Final de ano é uma ótima desculpa para cair de boca no Pizza Hut!!! 😉😝😂😋🍕🍴 @ Pizza Hut http://t.co/EwLzp6J4Dh	2013-12-18 21:01:10+00:00
naayara_ribeiro	Comi pizza hut 😋💕 agr to tomando um milk Shake tão delicioso	2013-12-15 19:45:11+00:00
LTerrani	Só sobrou dois pedaços da Pizza Hut!!😋😋😋😋 http://t.co/rnkdiUlTGo	2013-12-14 19:40:50+00:00
balopees_	Semana inteira comendo coisas saudáveis e tals... Ai chega sexta a noite me esbaldei em pizza Hut 😦😋	2013-12-14 10:14:07+00:00
Luisrivera__	Para pizza hut😋😋😋😋😋😋	2013-12-07 21:56:24+00:00
NievesVM	Hora de comer!!! 😋 #london @ Pizza Hut http://t.co/aJnUbd3xja	2013-12-06 16:22:07+00:00
NessaHarmony	Tacos &amp; Pizza Hut.😋🙌	2013-11-30 17:48:29+00:00
dicesar_oficial	Hummmm Smile for me 😂😁😖😁😂😍😋😄😊😜😝😛 #pizzahut  bommm dmais @ Aeroporto Internacional de São Paulo /… http://t.co/omNCAyF912	2013-11-29 19:39:48+00:00
maggdahh	A malta do marketing da pizza hut, pôs-se com a conversa da «fatia da vergonha»! Não conhece o @dial_ectica  😋😀	2013-11-20 10:41:36+00:00
luanaguedess	Matando a vontade 😋 (@ Pizza Hut w/ 12 others) http://t.co/PMiTiP2sbg	2013-11-20 01:17:11+00:00
_bbriaaa	Dominos 😋😋😋😋“@raderaaa: “@__B_P__: Pizza Hut or dominos ?”dominos 😋”	2013-11-19 23:47:03+00:00
anazaiats	Jaca leve pra fechar o fds: Pizza Hut! Yummy!!! 🍕😋	2013-11-17 22:51:21+00:00
bruno_1972	Vontade de comer Pizza Hut 😋	2013-11-15 00:22:49+00:00
giufernandes2	pinheiros continuar invicto e comer pizza hut depois.....nada é melhor 😋👌	2013-11-02 01:37:06+00:00
pedro_sathler	Pizza Hut é o q há 😱😋😋🍕🍕🍕🍕🍕	2013-10-26 00:43:21+00:00
Nana__rg	Fui a Pizza Hut.😋	2013-10-14 01:53:29+00:00
rodrigowebbr	Engorda mesmo hein?! 😬😋 @ Pizza Hut http://t.co/t4QofKp9vF	2013-10-08 01:06:32+00:00
rodrigowebbr	Engorda mesmo hein?! 😬😋 (@ Pizza Hut) http://t.co/uDdRFgAKWv	2013-10-08 00:11:29+00:00
Keroulina	Melhor parte do meu dia sem duvida 😁👌🍕😋 #pizza #hut #campinas #food http://t.co/rnJFizmX0z	2013-10-07 02:30:09+00:00
MarcelaBottino	Filme ontem foi muito bom, eh demais cara, aí depois que acabou fomos no Pizza Hut 😋🍕	2013-10-06 14:36:22+00:00
feH_Conda	MAAAE SUA LINDA!! Trazendo pizza hut pra mim!! Haters gonna hate @giovanabruno_   -.- sim, eu amo pizza hut 😋😋	2013-09-16 23:38:01+00:00
jaygriffiths799	“@kerrylouise07: Nandos or Pizza Hut? 😋” Nandos allllll day	2013-09-12 17:06:27+00:00
AneiltonFilho	Dia de pizza, com boas companhias'🍕🍕😋😉😊 @ Pizza Hut http://t.co/azZWvpuZs0	2013-09-10 02:17:44+00:00
babibeaumord	Daquelas bem gordinhas, tipo do pizza hut!!! Huuuuuummmmmmm 😋 sdds	2013-09-04 23:48:09+00:00
givonifelipe	Desejando aquela pizza de pepperoni do Pizza Hut 😋🍕. Culpa do @gfroes_ 😢	2013-09-04 04:19:43+00:00
k_baesse	Aproveitando com o meu filho lindo! 😋🍕 (@ Pizza Hut w/ 14 others) http://t.co/ELph30Kbkz	2013-09-01 01:37:28+00:00
buenosmandy	Não sou mais virgem de pizza hut 😋😄😳😎🍕🍕🍕	2013-08-31 03:15:44+00:00
bymarina	Vir para SP e não comer uma Pizza Hut não teria graça 😋 @ http://t.co/6FdeXh1D73 http://t.co/rmSFn2Hj0A	2013-08-20 21:24:52+00:00
nicolletorely	Por que tão gordinhos, hein? Fim de semana é assim. #grude #momoso #pizza #gordice #amo🍕😋😍💏 @ Pizza Hut http://t.co/6Yx4wY5B1j	2013-08-10 21:01:18+00:00
_Virso	E não engorda de ruindade!!! 😋 @ Pizza Hut http://t.co/T4FJALN8Yp	2013-08-06 22:31:44+00:00
caarinasena	"Pizza Hut com gostinho de lembrança do ""Pizza Pizza"", que teria me engordado uns 15 kg se eu voltasse em 6 meses haha 🍕🍕😋"	2013-08-02 00:35:55+00:00
jucorrente	To com vontade de comer pizza hut 😋	2013-07-30 17:10:44+00:00
punkmess666_	Fui no pizza hut com a Mariana 🔝😋	2013-07-25 03:22:04+00:00
renatacsantoro	Fazendo um esforço na Pizza Hut p fazer a vontade das miguinhas! 🍕😋 @jainabohadana @samyaabrito	2013-07-24 01:52:07+00:00
JuliaHoskenMelo	Comi na pizza hut, to com a barriga explodindo, tav uma dlccc 👌😋	2013-07-22 23:34:08+00:00
Iarawg	Tô uma 🐳.. Também burger king e pizza hut todo dia.. 😋😋	2013-07-20 23:29:42+00:00
anabscussel	Gordice de depois de compe foi comer uma pizza de brigadeiro e mm's da pizza hut, melhor coisa do mundo 😋😋😋😋	2013-07-20 22:37:16+00:00
jcca___	Meaty marinara de pizza hut 😋	2013-07-20 00:06:48+00:00
juliamonii	Uma pizza ia bem agora, mas não qualquer uma, teria que ser pizza hut 🍕😋	2013-07-17 07:08:07+00:00
Luizdeaaz	Photo: Pra comemorar o dia mundial da Pizza. Com a Pizza mais famosa do mundo. PIZZA HUT. 😋 (em Pizza Hut) http://t.co/1J7nRtwWCj	2013-07-11 00:33:42+00:00
Luizdeaaz	Pra comemorar o dia mundial da Pizza. Com a Pizza mais famosa do mundo. PIZZA HUT. 😋 @ Pizza Hut http://t.co/ZzH3sCHWzv	2013-07-11 00:33:37+00:00
n0wdrew	Ja ja eu vou pro a aniversario da minha amiga na pizza hut ✌👍😉😘❤👌🔝💕🙉🙊😋🍕🍴	2013-07-10 20:41:46+00:00
knotlepletier	Tomar café da manhã no Pizza Hut. 😋	2013-07-07 08:53:16+00:00
El_wanessa	Pizza com eles não tem preço 😋🍕 @ Pizza Hut http://t.co/OW4pjBBP4U	2013-07-04 02:05:08+00:00
ooiooijapa	Matando a saudade desse mala! 😄😋💙 @ Pizza Hut http://t.co/JfSncn28U2	2013-06-28 00:30:34+00:00
lukslemos	Eu amoooO!!! 🍕🍷😋 #pizzahut #gordice #express #instagood #instagram #instafood #food #sp @ Pizza Hut http://t.co/VqESptxvfw	2013-06-13 23:04:55+00:00
asrm_6	“@AloJannelys: Pizza Hut💚” que ricooooo 😱😋👌	2013-06-13 18:27:01+00:00
isadoracastrob_	to aqui na pizza hut 🍕🍴😋😲	2013-06-10 00:20:49+00:00
thianyy	Pizza Hut com larissabmonteiro 😊😜🍕🍴🍹😋👯 http://t.co/EWSQouZRZu	2013-06-09 03:30:57+00:00
suzaancampos	@jucamatheus Isso mesmo, trabalhar e levar as amigas pra comer na pizza hut  👏👌😋 hahaha	2013-06-08 05:57:12+00:00
Chegala	Canelitas de Pizza Hut 😋#yummy	2013-06-08 01:23:15+00:00
RoobinhoC	Coisa linda 😋 @ Pizza Hut http://t.co/f57RNv2zts	2013-06-05 16:32:24+00:00
curiousemblems	acaboooou o ingles, agora to indo pegar uma pizza la na pizza hut 😋	2013-06-04 00:53:51+00:00
JoseAntoonio7	&amp; que Pizza Hut a estas horas 😋	2013-05-19 03:36:23+00:00
Lynneeker	Quem vai?! #Pizzahut 😜😋👌🍴🍕 http://t.co/Efd0gmJgVk	2013-05-16 22:31:59+00:00
Jessica_paes25	[SEEEEEXTA] - Delicia de janta... Pizza Hut com a melhor parte de mim.. &lt;3 😋💖☺ @ pizza hut norte sul… http://t.co/T5l4QZyK1h	2013-05-11 01:15:59+00:00
karlabanto	Piqueito para dos 😋 #yummy #pizzahut http://t.co/hWFA7sS3g8	2013-05-05 00:05:42+00:00
DavidTroncoso8	#PizzaHut#Bomb 🍕😋😁👌 http://t.co/CBLkmM9NIi	2013-05-04 23:03:36+00:00
_eights	Desejo súbito de pizza hut! Acho que faz uns 2 anos que nao como lá 😋	2013-05-03 21:20:05+00:00
RodrigoFxBar	@LeoMomezzo Nossa, muito melhor que Pizza Hut 😋🍕😋🍕	2013-04-30 15:35:41+00:00
lelenovak	Acabei de almoçar aqui na pizza hut 😋🍕	2013-04-28 17:38:08+00:00
missdi16	Dinner! 😋🍕#pizza #diet #craving #food #pizzalover #pizzahut aloiveiram20 villaluz08 http://t.co/nBx8HsrM5R	2013-04-24 11:29:44+00:00
GuiAbreuN	uma pizza hut agora 😋&lt;--- ostentação ahhahahah	2013-04-22 00:12:23+00:00
cxrolimag	vamos pro pizza hut 😋	2013-04-21 16:21:54+00:00
SaskiaBatista	"Ahahahah ta'bien 😋RT“@jessimel03: La mia pongala pa llevar hahahaha RT ""@FrekitAa02: #Pizzahut🍕🍴""”"	2013-04-18 22:47:20+00:00
FabiPerez_	Plena segundona e eu já comendo na pizza hut!! 😋🍕	2013-04-09 00:42:31+00:00
juliasnribeiro	@LauraOliboni sdds pizza hut de peperoni #a #melhor 😋😱😍	2013-04-08 22:21:37+00:00
RhaissaHarrop	Pelo menos tá aumentando o grau... Se cada dia for aumentando, já ajuda @LehSpinelli. Ta se fazendo na Pizza Hut né? 😋	2013-04-08 07:16:48+00:00
SumaraSouzza	Matando a saudade #Amo #PizzaHut #Shopping #Manaus 😋😋 http://t.co/eqZMwNm7eu	2013-04-06 22:22:22+00:00
Fofochic	Eu saio do feriado, mas o feriado não sai de mim😋🍕🐳 @ Pizza Hut Express http://t.co/eynQDY2jM9	2013-04-02 02:05:22+00:00
molina_hugo	Pizza Hut é puro amor.😋😋	2013-03-30 23:54:00+00:00
lilicmendes	Bom demais! 😋🍕🍹 amandacmendes julianeakemi @ Pizza Hut http://t.co/wdsRA1RVfQ	2013-03-24 16:52:08+00:00
nayaracruz	Sendo gordaaaa!!! Cc amiga Joselane Magna! 😋😋🍕🍕 #PizzaHut #Delicious #Pepperoni #Mussarela @ Pizza Hut 🍕🍕😋😋 http://t.co/YumV5l7zyO	2013-03-19 22:21:51+00:00
Renahn10	Pizza de vez em sempre é bom!! 😋🍕 #pizza #pizzahut #luv #love #eat #food #happyhour #delicia http://t.co/WFRBJsNaSM	2013-03-18 20:36:58+00:00
fernandammg	to aqui na pizza hut com a familiaa 😋👌🍕	2013-03-05 23:35:57+00:00
leonardbatlayar	Pizza Hut Mantos : @KikyKerap @gabrilaMC @juanjohanis @lab136 😋	2013-03-03 08:06:41+00:00
leticia_ok	O que eu queria agora? Breadstick da Pizza Hut! Hmmm... 😋. #gordicesfeelings #fome #pizzahut #cheddar #delicia	2013-02-19 22:13:32+00:00
Dudassiqueira	Lacinhos!! 😘❤🎀😍😋 @eliza_almeida #encontrodavan4 #disney2013 #van4amelhor @ Pizza Hut http://t.co/Nk0HTWSw	2013-02-14 00:29:29+00:00
_yacm	"Papa john's ! ""@Betty_fuckyou: Domino's Pizza es que e' ""@NashyMidget: Iiiiuuuuu 😖 “@kirjeezi: Pizza hut 😋”"""""	2013-02-07 23:33:46+00:00
cesar_reboucas	Eu mereço um pouco, né? 😋👍🍴🍕 #food #pizza #pizzahut #instaphoto #instafood #queissogordinho @ Pizza Hut http://t.co/TiC0HM8z	2013-02-05 22:24:17+00:00
nayaracruz	Pois é,A comilança aqui em cada foi muita e vai continuar!Pizza Hut com Alice, Amanda, @monicaaugustoo e Valdoka! Delivery, vem logo!rsrs!😋	2013-01-26 22:36:14+00:00
LoreCani	Pizza Time! #pizzahut #yummy 🍕😋 cc. @KarenGC83 @pattycani @FelixCani  @ Cima 4 http://t.co/sNy3MOAn	2013-01-12 21:02:46+00:00
PRINSESA_K	#pizzahut #delivery #midnight #snack #hawaiian #pepperoni #supreme #pizza #cravings #happiness 🍕😜😋👍 pera nam http://t.co/lEU5PswJ	2013-01-09 16:24:23+00:00
deikamiyasaki	Aceitam pizza hut? 😋 http://t.co/kyvYO59c	2013-01-05 01:28:46+00:00
mariantonia_m	To aqui na pizza hut 😋😋	2012-12-25 22:47:22+00:00
carolpmoreira	Agr estamos na pizza hut 😋	2012-12-19 19:15:22+00:00
daniabouhana	Que fomeee😩😩😩daria um rin por uma pizza de quatro queijos da pizza hut agora😋😲	2012-12-03 01:42:31+00:00
nayaracruz	Pizza Hut... AGORAAA! 😋😌😘💋 E não, eu não sou gorda! Hahah!	2012-12-02 21:59:39+00:00
daneehoppe_	Huuuuuum hihi meu jantar *_* Pizza Hut 👌❤😋🍕🍴 http://t.co/Z1fiWVqB	2012-11-24 00:47:48+00:00
brunavalois_	acabamos de voltar da pizza hut 🍕😋	2012-11-20 02:59:39+00:00
daneehoppe_	Vou convencer meus pais a ir no moca hj comer pizza hut haha porque SOU OBESA 😋😘	2012-11-14 20:19:32+00:00
thaciasilva	Hora do café!! ☕😋 @ Pizza Hut http://t.co/m6swkHDU	2012-11-10 10:36:04+00:00
yhet_obstaculo	#sharetea + #pizzahut #yummyness 😊👍😋 #dinner #mahmine #igdaily #instagramers #igaddict # @ deira city center http://t.co/LkhSZdfp	2012-11-09 21:40:22+00:00
letycia__	Pra encerrar! 😋  @ Pizza Hut http://t.co/xK00FrVt	2012-11-08 03:26:03+00:00
luisa_barbosa_	Matando quem me mata ! 😋🍕🍴 @ Pizza Hut http://t.co/eYNavuKs	2012-11-04 00:35:29+00:00
clarinhavazz	Mossa me deu vontade de comer Pizza Hut ! 🍕😋	2012-10-29 23:58:51+00:00
yaakutsu	Sendo magra, só que não. 😋🍕🍴 @ Pizza Hut http://t.co/4HnGPZrB	2012-10-25 23:38:37+00:00
alves_mariiana	Finalmente matando meu desejo de pizza hut 😋🍕	2012-10-14 19:52:26+00:00
nayaracruz	Hummm... PIZZA HUT, quem vai?? Quem vai??? 😉😋	2012-10-12 00:08:16+00:00
cinthyasobral	@samanthasobral Hoje teve pizza Hut! Gluten e lactose nível máximo 😁😋	2012-10-01 02:00:14+00:00
rodrigoocaval	pizza hut é bom demais 😋	2012-09-24 01:18:16+00:00
maniacodosmemes	To feliz demais, finalmente abriu um Pizza Hut no shopping da minha cidade, semana que vem vou lá pra experimentar 😍😍	2022-05-20 17:48:22+00:00
_joaninha_g	na pizza Hut porque o burguer tá cheio como oh caralho😍 https://t.co/sKcfo555Lp	2022-05-03 11:50:22+00:00
ma_lusa	Batman + Pizza Hut + Cobertor + Sofá = 🥰😍❤ https://t.co/GMkEeFXWNQ	2022-04-19 01:33:50+00:00
matirhr	A atendente do pizza Hut elogiou minha roupa😍	2022-04-15 20:05:35+00:00
babybananagp	Eu tava comendo lasanha congelada, muito ou pedindo pizza hut❤️❤️😍😍 KSKSKSKSKKSKSKS https://t.co/3JTdHU1pBQ	2022-04-11 00:39:41+00:00
jonatas_sanchez	Meu chefe bancou pizzahut, eu amo um china😍	2022-04-01 15:36:51+00:00
prislapin	@almotchellis Aí, vc é linda! Mas a pizza é tipo propaganda da Pizza Hut 😍😘	2022-03-20 05:22:17+00:00
2703_afongo	Pães na Pizza Hut 🍕😍	2022-03-11 21:53:53+00:00
coe_gnomo	sou oficialmente a mais nova funcionária do mês do Pizza Hut e só Deus sabe o orgulho que estou de mim mesma, gratidão 🥲😍😍🙏	2022-03-03 19:49:55+00:00
murimetal	"tinha comprado uma pizza da pizza hut outro dia que tava perfeita do jeito que eu gosto
vim comer aqui hj de novo e a pizza tava cheia de cebola 😍😍😍"	2022-03-03 15:14:14+00:00
MarcelleLopees	Minha nova pizza doce favorita agr é a de chocolate/brigadeiro do pizza hut 😍😍😍😍	2022-02-07 02:44:57+00:00
itsdaimm	@PauloVieiraReal Parabéns, Paulo, feliz demais por você 😍😍😍agora vou eu bem trouxa gastar com pizza Hut por tua causa	2022-02-05 01:14:52+00:00
giovanne_amador	Pizza hut em suzano 😍	2022-02-01 10:31:47+00:00
bubbarbq	@bush_pai Na Bandeirantes tem um bingo na frente do Pizza Hut 😍	2022-01-19 14:18:56+00:00
gibracco	Curando minha putisse e tristeza q estou positivada c covid comprando 1 pizza salgada e 1 doce do pizza hut 😍	2022-01-18 21:51:17+00:00
abrizadela	"Pizza Hut amor da minha vida, pedi pra mandarem um potinho de cheddar pra mim, mas estavam sem. Aí mandar@ 7 fucking breadsticks.
Eu amo vocês 😍"	2022-01-13 17:43:52+00:00
bibsmcorreia	@Madeirinhaaa @justdaniv @wtvvdiogo @teixeiira4 @lucazinfr @antoniodesales_ Baza à pizza hut outra vez, mas desta vez sem eu ter q levar 3 caixas gigantes para casa 😍😍😍	2022-01-06 00:31:50+00:00
jhcarvalho_	Meus avós que pediram pizza hut com borda e uma brotinho de chocolate 🥰❤😊😍🥲🤤	2022-01-01 23:48:40+00:00
