user_name	tweet	date
abatefilho_rafa	"Quem é Jorge Paulo Lemann?!! Dono do Burger King é também dono da AMBEV, que quer o controlar o ""monopólio"" da cerveja. Esperou várias ""escolas"" quebrarem na pandemia, para comprá-las a preço de banana. Ele deseja ""controlar"" também nossos filhos! Parei com cervejas da AMBEV!"	2021-06-28 12:27:32+00:00
maluaires_	Burger King falando sobre respeito à diversidade com crianças: Bolsonaro fazendo piada de duplo sentindo com uma criança:	2021-06-28 05:31:48+00:00
LuciaRo16960862	VAMOS FECHAR ESSE LIXO DE BURGER KING	2021-06-27 19:11:34+00:00
lucianosresende	"#MONSTRO VÍDEO: Sikêra Jr. diz que comercial do Burger King tem ""pedofilia"" e chama homossexuais de ""raça desgraçada"""	2021-06-26 20:21:06+00:00
JoseSan31070888	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca entrei nessa porcaria de lanchonete, depois dessa, minha campanha será pra ninguém entrar . Burg King é do globalista Warren Buffet. O que você achou dessa propaganda? Vamos boicotar	2021-06-26 19:12:48+00:00
paulajohanna77	Grande merda! Para que falar de sexo para criança? Uma empresa? Não pode ter propaganda de brinquedo, mas de sexo pode? Essa merda de Burger King deveria sair do Brasil. O Zé da esquina faz sanduíche sem perturbar as crianças	2021-06-26 02:24:00+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-26 00:48:52+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-26 00:08:56+00:00
chimmynoir	"os homofóbicos marcando o bk falando ""no Burger King nao como mais "" KKKKKKKKKLKK eles acham mesmo q os adm do bk ligam?"	2021-06-25 22:54:16+00:00
JOBR73	"Assista a ""Burger King | Como criança explicar?"" no YouTube"	2021-06-25 22:53:47+00:00
bela94c	*O presidente expõe crianças ao corona vírus* Direitistas: *Burger King mostra crianças falando sobre a existência de pessoas LGBTQIA+* Direitistas:	2021-06-25 21:34:32+00:00
camlavi	500 mil mortes: propaganda do burger king que não incomoda e não vai mudar a vida de ninguém, apenas educar:	2021-06-25 21:15:57+00:00
TatianaTC6	Que propaganda lixo, Burger King! O que estão fazendo com nossas crianças? Que Mundo é esse? Que lixo....essa , pra mim, é outra rede esgoto, só que de fast food. Nojo...não compro nesse lixo. Vamos bater os 10.000 DESLIKE hoje?*	2021-06-25 19:11:49+00:00
oleomarco_	O gado: Corrupção na compra de vacina: Comercial do Burger King: Ah, vão a merda! BK só fez um papel de que deveria ser de competência de qualquer pai, mãe e responsável que preza pelo respeito ao próximo e as diferenças que moldam o mundo! Acordem!	2021-06-25 18:54:16+00:00
rowarnerv	Meu tio me mandou o vídeo do Burger King falando q aquilo é errado e pediu p da deslike	2021-06-25 16:28:11+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-25 15:43:22+00:00
FoxNewsBrazil	Que propaganda lixo, Burger King! O que estão fazendo com nossas crianças? Que Mundo é esse? Eu duvido que o Burger king vai ver mais a cor do meu dinheiro.	2021-06-25 14:25:48+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-25 14:23:20+00:00
wcontreiras	Nunca mais compro um Burger King. Safadeza com nossas crianças. To puto!!	2021-06-25 14:14:23+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-25 14:12:30+00:00
Fernand81106422	O assédio intelectual é definido como a ação dolosa de um profissional ocupante de maior cargo hierárquico não valorizar os trabalhos executados e furtar ideias de trabalho. Essa empresa lixo tanto quanto outras. Não como mais no Burger King.	2021-06-25 12:53:52+00:00
josmarinhodaco1	A manipulação no YouTube é GRITANTE. Repassei cerca de 500 comentários da propaganda do Burger King, pelo menos 95% deles é NEGATIVO. Como uma votação pode estar quase empatada. E assim tbm será na campanha presidencial de 2022.	2021-06-25 12:50:31+00:00
alexkjkjkj	"""O Burger KING ensinando para nossas crianças respeito, VAMOS CANCELAR A BURGER KING "" AKKAKAKAKAKAKAKKAA pqp esses homofobicos tudo passando vergonha, aiai"	2021-06-25 12:12:10+00:00
brwithproud	Burger King, meu filho, extremamente inocente, está me pedindo pra ir no BK. Vou explicar a ele q não iremos pois vocês fazem propagandas prejudiciais a infância. Vocês fazem mal às crianças e, portanto, não daremos dinheiro a uma empresa destruidora da inocência infantil.	2021-06-25 11:23:17+00:00
anapaccini_	23:59 “geração mimimi” “aff td eh racismo hj em dia” 00:00 “BuRgEr KiNg ” RETIREM ESSE COMERCIAL ” KWKEJEEJEKWKWKEKSKSJWJEJ vai se fuder da paz	2021-06-25 10:35:48+00:00
brokenbiscuit13	Bolsonaro usando crianças pra política: Burger King mostrando que uma criança não é preconceituosa como você:	2021-06-25 05:06:45+00:00
alexponcesp1	WHOPPER sentirei sua falta acabam de perder mais uma família como clientes Deixem nossas crianças em PAZ É O FIM MESMO! PROTEJAM OS SEUS FILHOS! NOVO COMERCIAL DO Burger King. via	2021-06-25 04:23:30+00:00
theogrota	Vamos falir o Burger King patriotas, agora essa marca vai sentir o peso de mexer com familia brasileira tradicional VAMOS FALIR BOICOTE n interessa que é uma das maiores marcas do mundo, vamos acabr com ela #BurgerKingLixo	2021-06-25 04:18:48+00:00
Treco55621418	Perdeu uns clientes Olha o comercial do Burger King. Acabando com nossas crianças	2021-06-25 03:11:25+00:00
Greicy_E	Caraaaaaaa cada dia eu fico mais indignada! Usando crianças! Que lixo meu Deus! #BurgerKingLixo Burger King | Como explicar? via	2021-06-25 02:34:09+00:00
geovany29032297	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca entrei nessa porcaria de lanchonete, depois dessa, minha campanha será pra ninguém entrar . Burg King é do globalista Warren Buffet.	2021-06-25 01:38:19+00:00
moveslikeiza	vAmOs BoIcOtAr o BuRger KiNg eLes aPoiAm os Gays	2021-06-25 00:51:16+00:00
FlavioL68299628	Burger King, estão usando da mente de crianças para doutrinar a sociedade.	2021-06-24 22:35:36+00:00
jorgeluiz2364	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-24 21:35:00+00:00
EFacklamm	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca entrei nessa porcaria de lanchonete, depois dessa, minha campanha será pra ninguém entrar . Burg King é do globalista Warren Buffet.	2021-06-24 19:50:25+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-24 19:43:04+00:00
lelevspap	Bolsonaro com discursos de ódio ensinando a criança fazer arminha com a mão: LINDO Propaganda da Burger King sobre amar e respeitar pessoas independente do gênero que elas escolhem: ABDURSO	2021-06-24 19:04:13+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-24 18:22:32+00:00
EFacklamm	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca entrei nessa porcaria de lanchonete, depois dessa, minha campanha será pra ninguém entrar . Burg King é do globalista Warren Buffet.	2021-06-24 18:10:17+00:00
EFacklamm	ABSURDO!!! Que propaganda lixo do BURGER KING! É muita maldade o que estão fazendo com as crianças! Minha campanha será para ninguém entrar!!!	2021-06-24 18:08:50+00:00
tora518bandido	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria! Demônios	2021-06-24 16:33:49+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-24 16:30:18+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-24 16:14:04+00:00
ElpNeto	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-24 16:10:04+00:00
ereir2009	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca entrei nessa porcaria de lanchonete, depois dessa, minha campanha será pra ninguém entrar . Burg King é do globalista Warren Buffet.	2021-06-24 15:18:15+00:00
Gavazziesther28	Que propaganda lixo do Burger King! É muita maldade o que estão fazendo com as crianças! Nunca mais entro nessa porcaria!	2021-06-24 02:25:53+00:00
Jyrayaaaa	Eu como o XWhopper de vcs todos os dias, ja sou mais gordo q uma baleia africana	2021-06-11 00:53:13+00:00
beth651900	Sob a liderança do novo CEO Daniel Schwartz, o Burger King inglês está doando 40 centavos de cada venda do seu novo sanduíche a um grupo lobista LGBT radical que apóia a mudança de sexo em CRIANÇAS. A monstruosidade dos globalistas não tem fim.	2021-06-08 09:46:19+00:00
kelvinsmonteiro	EU TE ODEIO, BURGER KING, EU TE ODEIO! NÃO AGUENTO MAIS PEDIR POR PICLES ADICIONAIS NO MEU LANCHE E ELE VIR LITERALMENTE SEM NENHUM PICLES! E PIOR, COM BATATA MURCHA E LANCHE GELADO! CHEGA!	2021-05-30 23:19:32+00:00
SatanizedBruno	Estou em Paris e tenho uma coroa do burger king...vão haver problemas	2021-05-22 22:16:38+00:00
hunoeru	prefere McDonald's, que ultraje, todos sabem da superioridade do Burger King	2021-05-21 04:06:19+00:00
Rosalia_Francoo	Burger King já era...	2021-05-18 12:17:55+00:00
NellyYumi	Que mau exemplo que Burger King está dando às crianças e jovens	2021-05-17 21:39:10+00:00
MalulyCelia	Socorro ️ O Burger King cancelou TODAS as mulheres e homens ️	2021-05-17 18:25:23+00:00
g66thic	cade a bandeira hetero burger king isso eh heterofobia	2021-05-17 18:15:27+00:00
FerreSebastiana	já é boicote na minha família. Cumprir o objetivo de atividade de sua empresa é finalidade, interferir na formação cultural, ideológica e Familia, é abuso.	2021-05-17 16:09:12+00:00
_roberto_03	E a fritadeira do burger king que avariou e não pude comprar os meus nuggets	2021-05-02 06:59:32+00:00
simonesgaldino	Então quer dizer que é assim. Comprei uma promoção do 4 lanches e uma batata. Só chegou 3 lanches e 1 batata. O entregador finalizou a compra e eu não tenho onde reclamar. Que falta de consideração. Que ódio.....	2021-04-24 01:16:55+00:00
inescr31	toda a gente a comer burger king e eu a comer sopa	2021-04-23 21:58:27+00:00
RosayliaHearts	kfc, mc donalds quem vai ser o proximo? burger king?	2021-04-05 17:47:26+00:00
edufornazzari	odeio pedir comida no crédito e não ter o ingrediente que pedi deveria ter ido no vegetariano do burger king que nunca me falhou	2021-04-02 17:14:27+00:00
Gilgisgleidson	esse aí vc pede e fica furioso, completamente intencional, vc q não entendeu como funciona, a culpa é toda sua, pare imediatamente de farpar o burger king	2021-03-18 20:02:46+00:00
quelianna	Kkkkkk putz merda, a gente falando “se fosse pra gente comer coisa assada era melhor ter vindo o burger king ”	2021-03-14 02:55:04+00:00
luizpomerania	vamo sequestra ele e fazer comer no Burger King como tortura	2021-03-05 02:32:35+00:00
MauroLe15012753	Meus amigos que dizem ser meus amigos sairam para ir no Burger King e não me levaram,	2021-02-20 18:53:47+00:00
Tanjerinaa	burger king é mto melhor	2021-02-08 22:51:53+00:00
KatiaRainov	O quê? NÃO acredito nisso vcs são a favor da censura, terrorista e mentirosos do sleeping giants? Perderam mais uma família como cliente. NÃO apoio empresa a favor de bandidos, como Antifas e afins.	2021-01-27 15:21:36+00:00
velhoRusso22	Mando o cara ir no MEC o FDP vai no Burger King tmnc	2021-01-23 13:53:04+00:00
cronotrigo	Primeiro o quadro do Esporte Espetacular Depois, o Burger King Bem copiado, Braian!	2021-01-09 00:34:21+00:00
Aapxbibi	Burger king tá um ano pra fazer o lanche	2021-01-07 21:45:35+00:00
profguisousa	Alguém sabe me dizer se o app do é aceito em outro restaurante? Pq o próprio BK não aceita. Sério! NENHUM BURGER KING ACEITA A PORRA DO APP DO BURGER KING	2021-01-03 01:50:14+00:00
klenquen	Olha como chegou!! Aff!! #burguerkingbr #bk	2020-12-31 17:01:35+00:00
dvdpereira22	Pegar pedido dia de domingo de noite no Burger King do metrôpolitano,é a pior coisa. E ver o vc espera 30 minutos. Não muda nunca.	2020-12-20 23:45:26+00:00
teusszin_	ainda bem q eu prefiro burger king	2020-12-02 20:52:48+00:00
c9firegod9x	Burger King É bom	2020-11-24 17:52:10+00:00
aritasdsantos86	fdp do anúncio do burger king, penso sempre que o telefone está a tocar	2020-11-20 22:41:07+00:00
KerriLeighAlex1	Ditto!	2020-11-19 02:21:33+00:00
Werberthlucas	Saio do estágio todo de branco e fui comer um burger king no shopping, saí com a roupa toda suja de ketchup	2020-11-10 21:15:02+00:00
minhojinuby	eu no está rico el helado d burger king	2020-11-08 00:20:21+00:00
mundodrix	Concordo plenamente!!!	2020-11-01 12:01:52+00:00
marlonito_	Pegar uma vassoura pra limpar a casa Ficar 8 horas na fila do Burger King com uma vassoura na mão pra ganhar um lanche de 7 reais	2020-10-31 18:57:01+00:00
rafalakman	Pegar uma vassoura pra varrer a casa: Pegar uma vassoura e ir pra fila do Burger King:	2020-10-31 18:42:44+00:00
theritaaires2	eu não acredito que vim provar o hamburger veggie do burger king E ESTAVA ESGOTADO	2020-10-30 12:30:20+00:00
xxxbethaninha	Queimados não tem nem uma porra de Burger king vtmnc	2020-10-28 19:52:12+00:00
Tailson088	Burger King porquê ainda não veio pra Vilhena?	2020-10-28 17:23:29+00:00
barrozo_simeia	Posso saber o porque Manaus não irá participar mais uma vez de suas promoções hein? Senhor Burger King?!	2020-10-28 02:08:34+00:00
colonseavey	me colocaram no grupo de um evento do Burger King O crush tá	2020-10-26 17:58:07+00:00
kxssya	Burger king e mc donalds lotado até na pista	2020-10-12 23:01:14+00:00
generofofo	eu quero burger king quero comer LIXO pndemonha vai se fuder	2020-10-11 18:09:20+00:00
tosetti_thays	Burger king é horrível, Deus me livre, hambúrguer frio, batata fria.	2020-10-03 03:45:26+00:00
CaioFreitasss	Que sorvete ruim esse do Burger King	2020-09-25 16:55:18+00:00
BeatrizCamposBH	Bom dia Direita Unida, menos para o Burger King da terra da lacrolândia!! #BurgerKingTrash Burger King Depicts Mascot in Gay Kiss with Ronald McDonald	2020-09-12 11:30:21+00:00
cauanovictor	Cheguei todo empolgado no Burger King,quando fui pedir meu lanche a Dayana perdeu o dinheiro	2020-09-11 23:01:56+00:00
TioIzo	Dourados não tem nada pqp, fui vê no Ifood do Burger King daqui e não tem o sorvete de halls	2020-09-06 01:10:47+00:00
bigericsson	Burger King tá fechado e tive que ir no Mc	2020-08-15 17:02:17+00:00
williambrenner1	Burger king tá de sacanagem só pode	2020-08-12 03:04:52+00:00
Thomas52980256	Burguer King a maior piada do século... O pedido foi feito 00;05 com entrega estimada p 00;57 e até agora nada. Maior decepção do ano PROPAGANDA ENGANOSA DO BURGER KING...	2020-08-08 04:43:45+00:00
stylesoneam	essa promoção do burger King é uma palhaçada, dps de 1 hora esperando eles cancelaram meu pedido	2020-08-08 04:33:49+00:00
brunaniro_	POIS SAIBA Q NUNCA FUI NO BURGER KING	2020-08-07 18:35:05+00:00
leandracamilaa	minha revolta do dia: o burger king tirou o long rodeio da promoção de 2 por $15. juro por deus que ódio!!!!! ps: pra ajudar agora ta custando $15,90	2020-07-29 03:58:59+00:00
polymarquetti1	Já é a terceira vez que paro no Burger King pra pedir o lanche veggie e não temmmm!	2020-07-23 15:13:21+00:00
rehzinhacarmo	Gente que estresse , tenho muita insatisfação com o burger king daqui de sinop , já é a 3x q vou pelo drive trur e pago e chega na hora do meu pedido ser feito , não tem a poha do ingrediente, hoje nesse caso faltou, brownie	2020-05-24 22:00:33+00:00
silvioeduardo1	A CHANTAGEM... #minhabarriga Minha barriga que falou; quer comer, pra mim comer a batata burgerkingbrasil em Burger King Brasil	2020-05-07 17:56:43+00:00
IriSilva06	Quer dizer eu como de 2 em 2 meses Burger King, enquanto que a que come de semana em semana, não me pode ver a comer que pede logo à mãe para ir buscar	2020-04-24 18:34:24+00:00
jvfagundesss	Hoje é aniversário de camaquã foda se ninguem liga traz um burger king pra cá logo	2020-04-20 00:40:41+00:00
jairodepaula	Os restaurantes mais tops do (Mc Donalds, Burger King, KFC e Giraffas) , não aceitam débito pagando na retirada. Que ódio.	2020-04-07 00:55:44+00:00
mdpant25	Alô e dêem uma olhada aqui...	2020-04-06 00:44:37+00:00
felipefepacivil	Acredito que pela citação. Amigo, perda de tempo reclamar, duvido que tomarão providências. Afinal “demanda alta”. Da próxima vez fazer um B.O. Não peço mais nada do #burgerking	2020-03-24 22:40:05+00:00
sohluann	To no burger king e os funcionários que fazem os lanches NAO ESTÃO DE MÁSCARA	2020-03-18 16:19:46+00:00
igor_moreto	4 código cadastrado na promoção elma chips e Burger King é nenhum prêmio ainda	2020-03-17 19:58:23+00:00
Ritavermelha	Me. Lemann deve infinitamente mais ao Brasil por ter financiado está desgraça toda que agora vivemos. Golpista de primeira grandeza . Burger King vai doar parte da receita para o SUS	2020-03-17 15:40:53+00:00
fernandokallas	No meio da Espanha em Estado de Emergência por causa do #covid19, o decide cancelar o serviço de entrega a domicilio e está prestes a demitir 14.000 funcionários no país!	2020-03-16 13:23:36+00:00
fuckitforbea	quero mandar um grande foda-se ao burger king por me estragar a noite	2020-03-08 01:12:55+00:00
karolcaii	o burguer king no uber eats é uma merda, terceira vez q eu peço e vem faltando item no meu pedido, e ngm não da uma assistência, vai se ferrarrrr	2020-02-22 00:20:19+00:00
MottaJeison	Duas horas e meia esperando a mulher voltar da pós pra levá-la pra casa, cheio de fome, ai paro no Burger King em manilha e ela compra um hambúrguer pra ela...	2020-02-09 21:29:49+00:00
Lipe_VT	O Burger King do Bela Vista precisa ser estudado. Todo dia aqui parece Black Friday, uma fila do infernooo	2020-02-05 22:23:07+00:00
di_filipa25	Em vez da mrd do burger king construam o KFC. Kero isto em Aveiro Crlh.	2020-01-21 21:08:44+00:00
JordaSGarcia	Odeio quando aparece umas coisas do Burger King pra mim pq eu fico louca de vontade de comer	2020-01-15 21:26:19+00:00
ruisousa_	Lol burger king faz entrega em casa em Gaia mas não passa em Olival	2020-01-06 19:53:36+00:00
Brunata02997226	Que conhecer gente falsa ? É só trabalhar na Burger King	2019-12-11 21:47:25+00:00
Vitorsanttoss_	Só vou comer aqui pq é o jeito Eu gosto mesmo é do Burger king	2019-12-03 02:46:25+00:00
Igorizii	"Terminando o dia após ""roubar"" 25 conto do Burger king 5 horas de fila agora voltando de ônibus com um fone sem um dos lados e pensando porquê a senha do meu cartão é a data do aniversário dela"	2019-11-29 23:47:52+00:00
DesireeMartins	Depois de passar mais de 1 hora na fila do Burger King não consegui meu lanche e fiquei com mais fome	2019-11-29 17:10:56+00:00
LucassOliveira_	Burger King , McDonalds vai toma no cu aqui na minha cidade não tem	2019-11-26 15:23:25+00:00
Jeff_Marquess	Burger King só inventa moda	2019-11-26 04:37:48+00:00
__nsaraiva__	Isso é um Cheddar Triplo! Sei que a foto é somente ilustrativa, mas isso também já é demais, né? I know the photo is only illustrative, but this... #cheddartriplo #veryangry	2019-11-20 16:00:00+00:00
ttiagosantoos	Se os de humanidades vão para o burger king, nós do profissional fazemos o quê ???	2019-11-07 09:21:20+00:00
JR31912250	Burger King tá muito cheio	2019-11-03 02:56:54+00:00
Ingrid9008529	Esses lanche do burger king ta me deixando gordinha é barriguda	2019-10-21 05:45:08+00:00
rafacouttinho	todo dia eu me humilhando de uma forma diferente pra comer um burger king esperar 5 minutinhos pra qualquer coisa: esperar meia hora na fila do bk:	2019-10-17 14:57:19+00:00
iamisagomes	Gastar 20 reais em remédio pq vc precisa pois está quase morrendo Comprar um Burger King e pagar 25 reais	2019-10-15 19:13:57+00:00
PLsantos_CCS	Crlh minha mãe e malucaaaa, me fez vim no Burger King só pra compra maionese vtnc	2019-10-14 21:15:39+00:00
AAkarolyne	Pra mim já deu chega de BURGER KING . Sempre fui uma menina de correria, logo logo eu arrumo outro.	2019-10-08 01:16:02+00:00
carolrosacrvg	To comendo um lanche do Burger King que tem pimenta, eu tô puta que a Estefany deixou eu comprar e não me falou que tinha pimenta	2019-09-12 18:44:00+00:00
_fuck_yours_	Alguém me leve ao burger king	2019-08-31 18:22:00+00:00
gatostevens	eu: *singelamente coloco uma coroinha do burger king no lupo* lupo: eu ODEIO imperialismo	2019-08-04 23:48:06+00:00
Kay_Sophia03	Porra q ódio era pra eu ir no Burger king	2019-08-03 20:28:11+00:00
bettinelliluiza	to tendo que comer Burger King por culpa de vcs	2019-08-03 17:49:02+00:00
rebecaprezende	to dl voltando do maraca, passo no burger king e ta lá o flamenguista fdp rindo da minha cara e eu com a blusa do fluminense	2019-07-28 01:28:32+00:00
iastitch_	Pedi pro Jonas e Hugo irem na americanas para pegarem refri enquanto eu fico no burger king fazendo e esperando o pedido... já me entregaram os hamburguês e eles até agora	2019-07-13 16:45:25+00:00
MARIBH2	Esse Jorge Paulo Lemann (*) dos 1% + ricos do mundo quer dominar a educação no Brasil. Na verdade igualar mentes c mesmos pensamentos, o que é um desastre. (*) Leia-se AMBEV, GP Invest, Heinz, Burger King, 3G Capital, Fund Estudar, , demais políticos	2019-06-24 23:14:04+00:00
Henrigiorgini	Mano, eu tava numa fome, comprei 2 Burger king pra mim, chegando em casa, descubro que entreguei minha sobrinha por engano minha chave de casa, e ela foi pra João monlevade A fome ate passou de tanta raiva! Preso na rua!	2019-06-20 03:11:04+00:00
cellygrau	era só um cheddar do Burger King né	2019-06-05 21:10:38+00:00
soterosapatona	meu deus o que eh que o Burger King quer monitorando minha vida e me mostrando nos patrocinados o vídeo de promoção c um maconheiro como protagonista???? não entendi ???? alguém pode me explicar??!?!	2019-05-24 16:54:28+00:00
gabrieIsep	eu acho mt engraçado isso, meu tio bolsolover falou q l burger king não tem mais o dinheiro dele q vai uma vez por ano no bk	2019-05-20 13:56:35+00:00
cordeirol_	Burger king parou de lucrar pq EU parei de comer lá td vida eu vomitava	2019-05-15 03:48:02+00:00
Julio_Rcha	Depois de hoje minha preferência será 200% no burger king .To puto com o McDonald's, carne sem gosto e ainda esqueceram de colocar o bacon que minha mina pagou 2 conto a mais p não vir!	2019-05-13 23:21:10+00:00
victorsemtuiter	antes a direita passava seus dias comentando e reagindo com às publicações da Dilma. agora a moda é fazer isso na página do Burger King (????) KKKKKKKKK PORRA, DIREITA KKKK	2019-05-06 20:17:27+00:00
Deisimar9	O Burger King jamais verá a cor de meu dinheiro. #BoicoteBurgerKing	2019-05-05 20:42:39+00:00
geladeiradoiml	Bolsonaro liberalzao demais po Livre mercado popriedade privada eh isto mitei Mas a olha o burger king e o BB fazendo seu mkt nao pode livre mercado nao funcionar assim ta ok	2019-05-05 16:58:30+00:00
dorimdia	Meu deus vamos boicotar o Burger King e assim vamos fazer eles falirem pq nós somos o únicos compradores dele e assim essa empresa comunista vai embora	2019-05-05 11:49:13+00:00
insiraumnick	Burger King: gays e negros são gente Bolsomions: esquerdopatas quem lacra não lucra boicote!!!	2019-05-05 01:30:16+00:00
arabcella	foda-se se meu querido presidente tá cortando dinheiro das faculdades, o que importa mesmo é o burger king que tá interferindo na vida de milhões de cidadãos de bem	2019-05-05 00:23:05+00:00
heavymetlover	e agora o burger king vai falir somos milhoes de brasileiros um lanche nao pode nos corromper mc mitooooo ️	2019-05-04 18:02:02+00:00
lorenzososter	BOICOTE BURGER KING KKKKKKKKKWMWBSMQNWMQMQKAKAKENQKNWAKWNKASKAKWKAK já derrubaram a globo e agora vai ser o burger king queria a autoestima de um bolsominion	2019-05-04 17:43:51+00:00
calumgata	qUeM LaCrA nÃo LuCrA Vamos promover o BOICOTE ao Burger King!!!!!17 !! #BoicoteBurgerKing	2019-05-04 16:31:04+00:00
Soueugaby	Burger king conte comigo pra tudo 🖒	2019-05-04 16:15:52+00:00
maiconkusterk	direita adora falar da esquerda mas tb eh toda ofendidinha ne pelo amor de deus burger king faz um deboche com o bolsonaro ainnnnm boicotaaa !!! pq somos tao perseguidos ??? esquerda malditaaa FIM AO BURGEr KING!!! conhecereis a vdd e a vdd vos libertara !!	2019-05-04 16:04:58+00:00
shawslena	burger king: somos contra o racismo eleitores do bolsonaro: boicote total, n gosto mais de bk ser contra racismo é inaceitável pois esta atacando o brasileiro #BoicoteBurgerKing	2019-05-04 16:00:26+00:00
Elenara_Lobato	*OPERAÇÃO DISLIKE* BURGER KING LANÇA VÍDEO PARA ATACAR O PRESIDENTE BOLSONARO! *VAMOS DAR DISLIKE!* Esse vídeo foi em resposta ao Presidente por ter vetado propaganda do Banco do Brasil que custou um valor exorbitante aos cofres públicos.	2019-05-04 15:43:30+00:00
LigiadeAssis	Nem comparação com o MacDonald, o lanche do Burger king tem gosto de borracha queimada	2019-05-04 15:14:27+00:00
XMadame1	Burger King dá indireta em Bolsonaro por censura a vídeo do BB engole essa gay preconceituosa	2019-05-04 01:48:03+00:00
sckerfordemi	no burger king vende agua com gas	2019-04-28 18:40:26+00:00
pompompuran	por favor entenda que eu sou DIFERENTE e ODEIO mcdonalds , Burger King eh MUITO MELHOR goste de mim pf nao sou carente	2019-04-14 20:28:54+00:00
felipedca	Aí eu to morrendo de fome, peço um Burger King pelo UberEats e, pra variar, o pedido veio todo errado! Brincadeira viu.	2019-04-06 00:21:30+00:00
Yuukiq	DENÚNCIA: tinha mandioca no meio da batata frita do Burger King hoje	2019-03-28 22:52:55+00:00
kagfb	Dia 3: Lixo na rua #bksaocaetanodosul Burger King da Avenida Goiás em São Caetano do Sul — em Burger King Brasil	2019-03-23 22:45:23+00:00
ThifanyMoreira4	Cara eu sou muito lerda mesmo fui comer no Burger King esqueci o exame do dentista lá só lembrei quando tava dentro do ônibus tive que descer	2019-03-15 20:46:32+00:00
ValriaFelizola1	Campanha Burger King - trisal E aí você se vira para explicar para seus filhos pequenos sobre o que se trata...	2019-03-09 12:01:02+00:00
emhjr	Olha aí Burger King vcs me fazendo chatear o crush	2019-03-06 20:52:51+00:00
ApoloAp2	Esse Burger King propaga as ideias da esquerda...	2019-02-26 13:24:41+00:00
royalwrecker	mais uma vez o burger king sem sorvete	2019-02-24 19:47:04+00:00
felinvs	ai sim quero odeio o meio ambiente ja estava ficando triste q o burger king n da maos canudos agr tenho vc pra me.ajudar	2019-02-04 01:30:32+00:00
danielafpcastro	a sério irmão vou já só burger king comprar um shake	2019-01-26 12:52:54+00:00
vidaconvibras	queeee acho vpc	2019-01-22 19:25:54+00:00
kamila_tm	Fala sério olha que hambúrguer pequeno e ressacado! Horrível. Por isso que prefiro ! Burger King do Fowntown, Barra da Tijuca, Rio de Janeiro.	2019-01-22 14:55:57+00:00
dorottthea	que ódio quando o burger king ta sem o lanche vegetariano É A ÚNICA OPÇÃO QUE VOCÊS TÊM	2019-01-17 22:26:19+00:00
jeanmannina	O Burger King Brasil está se desintegrando aos poucos. Cada vez pior!	2019-01-11 13:55:01+00:00
eudariovital	Num acredito que eu num guento aquele 3.0 do Burger King tem alguma coisa naquele negócio que me impede de comer tudo	2019-01-03 05:49:08+00:00
ariadne_cavilha	o pedro falando que o burger king é ruim	2019-01-01 22:38:59+00:00
feliperegina_	DENUNCIA mega stacker rodeio veio sem onion rings	2018-12-30 01:59:20+00:00
CarolinneAnngel	Paguei 40 reais em uma merda de hambúrguer no Burger King	2018-12-28 13:19:42+00:00
Emerson15121996	Uma demora do crlllh nesse burger king	2018-12-19 23:54:05+00:00
lrnlbl	muito rui morar no interior de Minas gerais não tem um Burger King pra eu comer um whooper furioso só tem velha fofoqueira q passa o dia trancado em casa da 18h vai pra janela fuxicar a vida alheia	2018-11-29 19:05:23+00:00
